File Size, Method, Mean (ms), Stddev (ms)
33554432, read_plain 4 Kb, 97.283921, 0.248044
33554432, read_plain 8 Kb, 97.404816, 0.412496
33554432, read_plain 12 Kb, 98.550908, 0.418743
33554432, read_plain 16 Kb, 97.729508, 1.078810
33554432, read_plain 24 Kb, 96.948111, 0.088997
33554432, read_plain 32 Kb, 97.037457, 0.430946
33554432, read_plain 40 Kb, 95.560645, 0.343115
33554432, read_plain 48 Kb, 95.435269, 0.103574
33554432, read_plain 56 Kb, 95.335795, 0.145578
33554432, read_plain 64 Kb, 95.180008, 0.201495
33554432, read_plain 256 Kb, 95.809164, 0.341684
33554432, read_plain 1024 Kb, 105.879935, 0.254899
33554432, read_plain 4096 Kb, 118.385884, 7.250894
33554432, read_plain 16384 Kb, 113.081502, 0.330179
33554432, read_direct 4 Kb, 496.652454, 5.568518
33554432, read_direct 8 Kb, 305.726278, 17.556078
33554432, read_direct 12 Kb, 261.681047, 27.044467
33554432, read_direct 16 Kb, 234.140499, 27.951943
33554432, read_direct 24 Kb, 191.526921, 17.678983
33554432, read_direct 32 Kb, 180.696866, 9.378430
33554432, read_direct 40 Kb, 177.515135, 5.831890
33554432, read_direct 48 Kb, 171.925445, 10.938554
33554432, read_direct 56 Kb, 164.242632, 4.957123
33554432, read_direct 64 Kb, 167.801091, 7.154574
33554432, read_direct 256 Kb, 131.898571, 2.110051
33554432, read_direct 1024 Kb, 128.739417, 8.920686
33554432, read_direct 4096 Kb, 115.429370, 1.170550
33554432, read_direct 16384 Kb, 124.621479, 9.018052
33554432, read_fadvise 4 Kb, 95.758554, 0.776078
33554432, read_fadvise 8 Kb, 96.354703, 0.818207
33554432, read_fadvise 12 Kb, 96.374293, 0.358752
33554432, read_fadvise 16 Kb, 94.722098, 0.149347
33554432, read_fadvise 24 Kb, 95.832362, 0.123839
33554432, read_fadvise 32 Kb, 95.865382, 1.119069
33554432, read_fadvise 40 Kb, 94.932828, 0.123222
33554432, read_fadvise 48 Kb, 95.028691, 0.157774
33554432, read_fadvise 56 Kb, 95.018351, 0.230275
33554432, read_fadvise 64 Kb, 95.346080, 1.006242
33554432, read_fadvise 256 Kb, 95.185100, 0.205232
33554432, read_fadvise 1024 Kb, 98.988262, 5.516553
33554432, read_fadvise 4096 Kb, 111.927107, 3.615125
33554432, read_fadvise 16384 Kb, 112.323297, 0.357311
33554432, aio_read_direct 4 Kb, 975.118453, 79.230799
33554432, aio_read_direct 8 Kb, 559.814652, 50.894354
33554432, aio_read_direct 12 Kb, 443.035842, 32.168606
33554432, aio_read_direct 16 Kb, 370.631272, 48.074266
33554432, aio_read_direct 24 Kb, 272.334659, 17.607254
33554432, aio_read_direct 32 Kb, 225.379908, 23.298463
33554432, aio_read_direct 40 Kb, 202.392824, 10.556853
33554432, aio_read_direct 48 Kb, 178.200780, 13.106701
33554432, aio_read_direct 56 Kb, 172.645240, 13.670251
33554432, aio_read_direct 64 Kb, 163.444872, 12.082288
33554432, aio_read_direct 256 Kb, 115.321737, 1.744796
33554432, aio_read_direct 1024 Kb, 104.473644, 1.584611
33554432, aio_read_direct 4096 Kb, 102.663755, 0.295278
33554432, aio_read_direct 16384 Kb, 112.434877, 3.047322
33554432, aio_read_fadvise 4 Kb, 95.709422, 1.043863
33554432, aio_read_fadvise 8 Kb, 96.195192, 1.062558
33554432, aio_read_fadvise 12 Kb, 96.580849, 0.430171
33554432, aio_read_fadvise 16 Kb, 95.611109, 0.621044
33554432, aio_read_fadvise 24 Kb, 95.277372, 0.241760
33554432, aio_read_fadvise 32 Kb, 96.040865, 0.312633
33554432, aio_read_fadvise 40 Kb, 94.800057, 0.270281
33554432, aio_read_fadvise 48 Kb, 94.990863, 0.182046
33554432, aio_read_fadvise 56 Kb, 95.058721, 0.065452
33554432, aio_read_fadvise 64 Kb, 95.319253, 0.211939
33554432, aio_read_fadvise 256 Kb, 94.931414, 0.207877
33554432, aio_read_fadvise 1024 Kb, 96.199311, 0.465257
33554432, aio_read_fadvise 4096 Kb, 97.346852, 0.937398
33554432, aio_read_fadvise 16384 Kb, 112.790574, 7.615154
33554432, read_async_plain 4 Kb, 96.844845, 1.482803
33554432, read_async_plain 8 Kb, 95.381114, 0.242712
33554432, read_async_plain 12 Kb, 95.497591, 0.153505
33554432, read_async_plain 16 Kb, 98.100059, 0.415828
33554432, read_async_plain 24 Kb, 97.004021, 0.257190
33554432, read_async_plain 32 Kb, 96.999245, 0.195825
33554432, read_async_plain 40 Kb, 95.482895, 0.212781
33554432, read_async_plain 48 Kb, 95.363997, 0.232787
33554432, read_async_plain 56 Kb, 95.514398, 0.366946
33554432, read_async_plain 64 Kb, 95.267558, 0.158247
33554432, read_async_plain 256 Kb, 95.374080, 0.210933
33554432, read_async_plain 1024 Kb, 95.744632, 0.255649
33554432, read_async_plain 4096 Kb, 97.310425, 0.197470
33554432, read_async_plain 16384 Kb, 104.707331, 0.456775
33554432, read_async_direct 4 Kb, 455.648291, 1.765196
33554432, read_async_direct 8 Kb, 270.316443, 0.787556
33554432, read_async_direct 12 Kb, 197.995811, 1.494774
33554432, read_async_direct 16 Kb, 171.579765, 1.336477
33554432, read_async_direct 24 Kb, 146.243493, 2.580699
33554432, read_async_direct 32 Kb, 130.848504, 2.275991
33554432, read_async_direct 40 Kb, 123.537192, 0.637784
33554432, read_async_direct 48 Kb, 119.192560, 0.918706
33554432, read_async_direct 56 Kb, 144.619209, 6.744462
33554432, read_async_direct 64 Kb, 139.526331, 0.545650
33554432, read_async_direct 256 Kb, 104.946995, 1.167228
33554432, read_async_direct 1024 Kb, 99.027017, 0.809943
33554432, read_async_direct 4096 Kb, 98.540038, 0.511146
33554432, read_async_direct 16384 Kb, 107.605250, 0.667247
33554432, read_async_fadvise 4 Kb, 95.811370, 1.199113
33554432, read_async_fadvise 8 Kb, 96.039187, 0.460532
33554432, read_async_fadvise 12 Kb, 96.338568, 0.255121
33554432, read_async_fadvise 16 Kb, 95.594876, 0.620636
33554432, read_async_fadvise 24 Kb, 95.301210, 0.085298
33554432, read_async_fadvise 32 Kb, 95.395666, 0.794533
33554432, read_async_fadvise 40 Kb, 95.168834, 0.753157
33554432, read_async_fadvise 48 Kb, 94.932166, 0.179009
33554432, read_async_fadvise 56 Kb, 94.883386, 0.155155
33554432, read_async_fadvise 64 Kb, 94.836988, 0.144855
33554432, read_async_fadvise 256 Kb, 94.833804, 0.099674
33554432, read_async_fadvise 1024 Kb, 95.493414, 0.603865
33554432, read_async_fadvise 4096 Kb, 96.872220, 0.176506
33554432, read_async_fadvise 16384 Kb, 109.887747, 3.744226
33554432, mmap_plain, 97.245157, 0.106688
33554432, mmap_direct, 96.786330, 0.571043
33554432, mmap_fadvise, 96.527920, 0.216909
